employee_id,full_name,age,education_level,hire_date,exit_date,department,job_role,job_level,employment_type,base_salary_annual,store_location,store_location_latitude,store_location_longitude,store_id,manager_id,manager_name,manager_status,is_active,tenure_days,tenure_months,tenure_band,age_band
EMP005784,Travis Powell,22,Some College,2020-04-05,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23074.51,Seattle,47.6062,-122.3321,STR106,EMP006342,David Gutierrez,Manager,True,1731,56,3-5,<25
EMP005785,Maria Sullivan,27,Some College,2017-09-08,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,13301.48,Chicago,41.8781,-87.6298,STR127,EMP005849,Scott Lin,Manager,True,2671,87,5+,25-34
EMP005786,Kelly Lewis,42,Bachelor's,2019-12-28,,Meat/Fish & Bakery,Butcher,Associate,Full-time,38914.77,Houston,29.7604,-95.3698,STR010,EMP006342,David Gutierrez,Manager,True,1830,60,5+,35-44
EMP005787,John Webb,38,Bachelor's,2019-12-25,,Meat/Fish & Bakery,Butcher,Associate,Full-time,31235.56,Boston,42.3601,-71.0589,STR091,EMP006232,Anna Love,Senior Manager,True,1833,60,5+,35-44
EMP005788,Lance Townsend,24,High School,2021-10-17,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,30196.77,Nashville,36.1627,-86.7816,STR126,EMP005849,Scott Lin,Manager,True,1171,38,3-5,<25
EMP005789,Matthew Leonard,33,High School,2019-12-19,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,31993.5,San Antonio,29.4241,-98.4936,STR093,EMP006342,David Gutierrez,Manager,True,1839,60,5+,25-34
EMP005790,Tyler Dominguez,41,PhD,2018-11-09,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,24114.31,Austin,30.2672,-97.7431,STR126,EMP006232,Anna Love,Senior Manager,True,2244,73,5+,35-44
EMP005791,Kimberly Alvarez,34,High School,2020-04-21,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,14791.02,Detroit,42.3314,-83.0458,STR144,EMP005849,Scott Lin,Manager,True,1715,56,3-5,25-34
EMP005792,Heather Pittman,26,Master's,2021-07-21,2022-11-02,Meat/Fish & Bakery,Butcher,Associate,Part-time,21572.59,Dallas,32.7767,-96.797,STR025,EMP006342,David Gutierrez,Manager,False,469,15,1-3,25-34
EMP005793,Teresa Cohen,27,Bachelor's,2019-07-31,,Meat/Fish & Bakery,Butcher,Associate,Full-time,39585.38,Memphis,35.1495,-90.049,STR033,EMP006232,Anna Love,Senior Manager,True,1980,65,5+,25-34
EMP005794,Melissa Parker,37,Some College,2020-01-17,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Seasonal,19494.89,Columbus,39.9612,-82.9988,STR060,EMP005849,Scott Lin,Manager,True,1810,59,3-5,35-44
EMP005795,Brandon Carrillo,34,Some College,2019-12-09,,Meat/Fish & Bakery,Butcher,Associate,Full-time,34034.51,Portland,45.5152,-122.6784,STR080,EMP006342,David Gutierrez,Manager,True,1849,60,5+,25-34
EMP005796,Colin Mckay,30,Some College,2020-10-07,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,29951.1,San Diego,32.7157,-117.1611,STR105,EMP006232,Anna Love,Senior Manager,True,1546,50,3-5,25-34
EMP005797,Rachel Walsh,21,Master's,2021-02-03,,Meat/Fish & Bakery,Butcher,Associate,Part-time,17777.37,Los Angeles,34.0522,-118.2437,STR101,EMP005849,Scott Lin,Manager,True,1427,46,3-5,<25
EMP005798,Caleb Williams,38,Some College,2018-06-27,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,49661.57,Los Angeles,34.0522,-118.2437,STR133,EMP006342,David Gutierrez,Manager,True,2379,78,5+,35-44
EMP005799,Benjamin Wilkinson,32,Bachelor's,2018-02-11,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,49465.3,Seattle,47.6062,-122.3321,STR145,EMP006232,Anna Love,Senior Manager,True,2515,82,5+,25-34
EMP005800,Katelyn Gray,49,Some College,2017-07-25,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,14182.37,Boston,42.3601,-71.0589,STR013,EMP005849,Scott Lin,Manager,True,2716,89,5+,45-54
EMP005801,Kristine Bryant DVM,26,Some College,2016-06-22,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,24994.23,New York,40.7128,-74.006,STR078,EMP006342,David Gutierrez,Manager,True,3114,102,5+,25-34
EMP005802,Michael Smith,37,Bachelor's,2021-07-11,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Part-time,21901.39,Detroit,42.3314,-83.0458,STR066,EMP006232,Anna Love,Senior Manager,True,1269,41,3-5,35-44
EMP005803,Justin Foster,34,Master's,2020-12-29,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,24717.18,New York,40.7128,-74.006,STR123,EMP005849,Scott Lin,Manager,True,1463,48,3-5,25-34
EMP005804,Maurice Graham,36,Master's,2020-01-14,,Meat/Fish & Bakery,Butcher,Associate,Seasonal,15116.59,Chicago,41.8781,-87.6298,STR080,EMP006342,David Gutierrez,Manager,True,1813,59,3-5,35-44
EMP005805,Kenneth Watkins,30,Bachelor's,2021-04-08,,Meat/Fish & Bakery,Butcher,Associate,Seasonal,13015.91,New York,40.7128,-74.006,STR043,EMP006232,Anna Love,Senior Manager,True,1363,44,3-5,25-34
EMP005806,Stacey Davis,48,Master's,2018-12-03,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,22883.97,Detroit,42.3314,-83.0458,STR006,EMP005849,Scott Lin,Manager,True,2220,72,5+,45-54
EMP005807,Janice Bailey,28,Some College,2014-05-18,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Part-time,24080.03,Dallas,32.7767,-96.797,STR093,EMP006342,David Gutierrez,Manager,True,3880,127,5+,25-34
EMP005808,Amanda Hodge,29,Bachelor's,2013-02-22,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Part-time,29832.45,Boston,42.3601,-71.0589,STR013,EMP006232,Anna Love,Senior Manager,True,4330,142,5+,25-34
EMP005809,Jason Gomez,36,Bachelor's,2020-07-27,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,28296.84,Seattle,47.6062,-122.3321,STR072,EMP005849,Scott Lin,Manager,True,1618,53,3-5,35-44
EMP005810,Julie Johnson,29,Some College,2019-09-27,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,26161.61,Columbus,39.9612,-82.9988,STR079,EMP006342,David Gutierrez,Manager,True,1922,63,5+,25-34
EMP005811,Vanessa Cunningham,22,High School,2021-12-08,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23665.39,Phoenix,33.4484,-112.074,STR067,EMP006232,Anna Love,Senior Manager,True,1119,36,3-5,<25
EMP005812,Tonya Alexander,25,High School,2017-05-05,,Meat/Fish & Bakery,Food Prep Worker,Entry,Seasonal,12744.71,Louisville,38.2527,-85.7585,STR032,EMP005849,Scott Lin,Manager,True,2797,91,5+,25-34
EMP005813,Mark Santos,28,Bachelor's,2021-06-23,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,18125.09,Detroit,42.3314,-83.0458,STR095,EMP006342,David Gutierrez,Manager,True,1287,42,3-5,25-34
EMP005814,Michael Walker,34,High School,2021-10-04,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,24814.77,Las Vegas,36.1699,-115.1398,STR009,EMP006232,Anna Love,Senior Manager,True,1184,38,3-5,25-34
EMP005815,Michael Watkins,26,High School,2016-05-25,2020-05-01,Meat/Fish & Bakery,Food Prep Worker,Entry,Seasonal,9080.27,Jacksonville,30.3322,-81.6557,STR055,EMP005849,Scott Lin,Manager,False,1437,47,3-5,25-34
EMP005816,Cassidy Bailey,26,High School,2017-09-28,,Meat/Fish & Bakery,Butcher,Associate,Full-time,28679.51,Las Vegas,36.1699,-115.1398,STR004,EMP006342,David Gutierrez,Manager,True,2651,87,5+,25-34
EMP005817,Christopher Gutierrez,42,High School,2016-04-24,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,13922.27,Philadelphia,39.9526,-75.1652,STR092,EMP006232,Anna Love,Senior Manager,True,3173,104,5+,35-44
EMP005818,Elijah Archer,38,Bachelor's,2019-06-10,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,27807.69,Portland,45.5152,-122.6784,STR029,EMP005849,Scott Lin,Manager,True,2031,66,5+,35-44
EMP005819,Lisa Hendricks,39,Bachelor's,2017-04-25,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Part-time,29358.87,Austin,30.2672,-97.7431,STR091,EMP006342,David Gutierrez,Manager,True,2807,92,5+,35-44
EMP005820,Kristin Hudson,31,Bachelor's,2020-05-21,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,26967.43,Memphis,35.1495,-90.049,STR066,EMP006232,Anna Love,Senior Manager,True,1685,55,3-5,25-34
EMP005821,James Livingston,33,High School,2018-09-28,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,30429.45,Baltimore,39.2904,-76.6122,STR145,EMP005849,Scott Lin,Manager,True,2286,75,5+,25-34
EMP005822,Jeffrey Evans,25,High School,2020-12-27,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,15875.32,Louisville,38.2527,-85.7585,STR093,EMP006342,David Gutierrez,Manager,True,1465,48,3-5,25-34
EMP005823,Dennis Santana,37,Some College,2017-03-05,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,17451.5,Detroit,42.3314,-83.0458,STR125,EMP006232,Anna Love,Senior Manager,True,2858,93,5+,35-44
EMP005824,Nichole Parker,25,High School,2017-09-05,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,29318.73,San Diego,32.7157,-117.1611,STR080,EMP005849,Scott Lin,Manager,True,2674,87,5+,25-34
EMP005825,Benjamin Mosley,34,High School,2019-07-19,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23739.64,Baltimore,39.2904,-76.6122,STR026,EMP006342,David Gutierrez,Manager,True,1992,65,5+,25-34
EMP005826,Jennifer Reilly,42,Bachelor's,2021-07-28,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Part-time,24250.94,Fort Worth,32.7555,-97.3308,STR100,EMP006232,Anna Love,Senior Manager,True,1252,41,3-5,35-44
EMP005827,Nicole Sanchez,32,Some College,2019-06-26,2020-05-17,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,28373.02,Chicago,41.8781,-87.6298,STR130,EMP005849,Scott Lin,Manager,False,326,10,6-12,25-34
EMP005828,Shannon Hill,30,Bachelor's,2020-04-14,2022-08-25,Meat/Fish & Bakery,Butcher,Associate,Part-time,17309.02,San Diego,32.7157,-117.1611,STR118,EMP006342,David Gutierrez,Manager,False,863,28,1-3,25-34
EMP005829,Darrell Ibarra,29,Bachelor's,2019-09-28,,Meat/Fish & Bakery,Butcher,Associate,Part-time,19403.09,Las Vegas,36.1699,-115.1398,STR093,EMP006232,Anna Love,Senior Manager,True,1921,63,5+,25-34
EMP005830,Deborah Fox,38,High School,2015-11-24,2022-12-12,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,43021.99,Fort Worth,32.7555,-97.3308,STR116,EMP005849,Scott Lin,Manager,False,2575,84,5+,35-44
EMP005831,Mary Hoffman,28,High School,2021-12-29,,Meat/Fish & Bakery,Butcher,Associate,Full-time,39954.69,Fort Worth,32.7555,-97.3308,STR045,EMP006342,David Gutierrez,Manager,True,1098,36,3-5,25-34
EMP005832,Anthony Murphy,35,Some College,2021-09-10,2022-05-12,Meat/Fish & Bakery,Butcher,Associate,Contractor,37063.84,Austin,30.2672,-97.7431,STR067,EMP006232,Anna Love,Senior Manager,False,244,8,6-12,35-44
EMP005833,Larry Woods,23,High School,2021-03-24,,Meat/Fish & Bakery,Meat/Fish & Bakery Supervisor,Supervisor,Full-time,56689.02,Baltimore,39.2904,-76.6122,STR018,EMP005849,Scott Lin,Manager,True,1378,45,3-5,<25
EMP005834,Virginia Caldwell,37,Bachelor's,2020-11-17,,Meat/Fish & Bakery,Butcher,Associate,Full-time,33184.81,Los Angeles,34.0522,-118.2437,STR108,EMP006342,David Gutierrez,Manager,True,1505,49,3-5,35-44
EMP005835,Patricia Boyd,32,High School,2019-10-30,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,17978.34,Seattle,47.6062,-122.3321,STR043,EMP006232,Anna Love,Senior Manager,True,1889,62,5+,25-34
EMP005836,Debra Wright,29,Bachelor's,2018-01-02,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,27954.15,Chicago,41.8781,-87.6298,STR130,EMP005849,Scott Lin,Manager,True,2555,83,5+,25-34
EMP005837,Adam Shannon,35,High School,2021-01-26,,Meat/Fish & Bakery,Butcher,Associate,Full-time,38639.15,Portland,45.5152,-122.6784,STR142,EMP006342,David Gutierrez,Manager,True,1435,47,3-5,35-44
EMP005838,Betty Vazquez,29,Some College,2016-09-11,,Meat/Fish & Bakery,Meat/Fish & Bakery Supervisor,Supervisor,Full-time,49396.97,Charlotte,35.2271,-80.8431,STR043,EMP006232,Anna Love,Senior Manager,True,3033,99,5+,25-34
EMP005839,John Williams,56,Some College,2019-11-21,2021-06-10,Meat/Fish & Bakery,Butcher,Associate,Full-time,35251.65,Portland,45.5152,-122.6784,STR063,EMP005849,Scott Lin,Manager,False,567,18,1-3,55+
EMP005840,Steven Stone,30,Bachelor's,2020-09-02,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,28300.19,Denver,39.7392,-104.9903,STR127,EMP006342,David Gutierrez,Manager,True,1581,51,3-5,25-34
EMP005841,Mark Mueller,31,Bachelor's,2021-10-27,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,26173.83,Chicago,41.8781,-87.6298,STR034,EMP006232,Anna Love,Senior Manager,True,1161,38,3-5,25-34
EMP005842,John Richards,22,High School,2020-08-23,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,37164.68,Charlotte,35.2271,-80.8431,STR058,EMP005849,Scott Lin,Manager,True,1591,52,3-5,<25
EMP005843,Beth Sanchez,23,Master's,2019-12-14,2021-04-15,Meat/Fish & Bakery,Butcher,Associate,Part-time,17473.63,Detroit,42.3314,-83.0458,STR012,EMP006342,David Gutierrez,Manager,False,488,16,1-3,<25
EMP005844,Donald Reynolds,25,Master's,2020-07-28,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,22166.72,San Jose,37.3382,-121.8863,STR131,EMP006232,Anna Love,Senior Manager,True,1617,53,3-5,25-34
EMP005845,Timothy Hernandez,23,Master's,2019-03-17,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,30735.34,Jacksonville,30.3322,-81.6557,STR080,EMP005849,Scott Lin,Manager,True,2116,69,5+,<25
EMP005846,Lacey Morrow,21,High School,2021-11-30,,Meat/Fish & Bakery,Butcher,Associate,Full-time,30837.7,Philadelphia,39.9526,-75.1652,STR013,EMP006342,David Gutierrez,Manager,True,1127,37,3-5,<25
EMP005847,Omar Kelly,43,High School,2021-04-18,,Meat/Fish & Bakery,Butcher,Associate,Part-time,18322.85,Nashville,36.1627,-86.7816,STR101,EMP006232,Anna Love,Senior Manager,True,1353,44,3-5,35-44
EMP005848,Brian Gross,41,Bachelor's,2019-04-05,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,29360.35,Houston,29.7604,-95.3698,STR113,EMP005849,Scott Lin,Manager,True,2097,68,5+,35-44
EMP005849,Scott Lin,31,Bachelor's,2020-08-27,,Meat/Fish & Bakery,Deli Manager,Manager,Full-time,64600.48,Baltimore,39.2904,-76.6122,STR098,EMP006232,Anna Love,Senior Manager,True,1587,52,3-5,25-34
EMP005850,Linda Lee,34,High School,2021-11-06,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,27060.45,Charlotte,35.2271,-80.8431,STR058,EMP006342,David Gutierrez,Manager,True,1151,37,3-5,25-34
EMP005851,Lori Franco,40,Bachelor's,2021-02-27,2022-01-09,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,14175.07,Portland,45.5152,-122.6784,STR062,EMP006232,Anna Love,Senior Manager,False,316,10,6-12,35-44
EMP005852,Kristi Jordan,34,Bachelor's,2020-09-17,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,31597.46,Nashville,36.1627,-86.7816,STR055,EMP005849,Scott Lin,Manager,True,1566,51,3-5,25-34
EMP005853,Tammy Lynch,31,Some College,2020-01-16,,Meat/Fish & Bakery,Butcher,Associate,Full-time,38218.98,Dallas,32.7767,-96.797,STR011,EMP006342,David Gutierrez,Manager,True,1811,59,3-5,25-34
EMP005854,Debbie Ward,35,PhD,2019-01-27,,Meat/Fish & Bakery,Butcher,Associate,Seasonal,15346.19,Portland,45.5152,-122.6784,STR044,EMP006232,Anna Love,Senior Manager,True,2165,71,5+,35-44
EMP005855,David Murphy,28,Bachelor's,2020-01-12,2022-11-08,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,15640.64,Detroit,42.3314,-83.0458,STR146,EMP006342,David Gutierrez,Manager,False,1031,33,1-3,25-34
EMP005856,Bradley Walker,23,Some College,2019-09-21,,Meat/Fish & Bakery,Butcher,Associate,Full-time,37148.33,Jacksonville,30.3322,-81.6557,STR030,EMP005849,Scott Lin,Manager,True,1928,63,5+,<25
EMP005857,Jacqueline Dyer,27,Master's,2021-09-06,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23438.76,Las Vegas,36.1699,-115.1398,STR134,EMP006232,Anna Love,Senior Manager,True,1212,39,3-5,25-34
EMP005858,Clifford Poole,51,Bachelor's,2017-09-20,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,13251.71,Austin,30.2672,-97.7431,STR058,EMP005849,Scott Lin,Manager,True,2659,87,5+,45-54
EMP005859,Michael Taylor,28,High School,2014-06-08,,Meat/Fish & Bakery,Butcher,Associate,Full-time,28239.68,Detroit,42.3314,-83.0458,STR018,EMP006342,David Gutierrez,Manager,True,3859,126,5+,25-34
EMP005860,Chloe Ellis,36,Bachelor's,2020-09-22,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,27866.02,Detroit,42.3314,-83.0458,STR094,EMP006232,Anna Love,Senior Manager,True,1561,51,3-5,35-44
EMP005861,Jason Douglas,47,Bachelor's,2016-03-12,,Meat/Fish & Bakery,Butcher,Associate,Full-time,33464.74,New York,40.7128,-74.006,STR086,EMP005849,Scott Lin,Manager,True,3216,105,5+,45-54
EMP005862,David Hayes,31,Bachelor's,2020-11-28,,Meat/Fish & Bakery,Butcher,Associate,Full-time,34216.18,Boston,42.3601,-71.0589,STR101,EMP006342,David Gutierrez,Manager,True,1494,49,3-5,25-34
EMP005863,Kathy Steele,37,Some College,2021-04-15,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,22074.63,Las Vegas,36.1699,-115.1398,STR003,EMP006232,Anna Love,Senior Manager,True,1356,44,3-5,35-44
EMP005864,Jennifer Underwood,21,Bachelor's,2021-12-23,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,26226.87,Fort Worth,32.7555,-97.3308,STR117,EMP005849,Scott Lin,Manager,True,1104,36,3-5,<25
EMP005865,Amanda Moody,39,Bachelor's,2020-04-01,,Meat/Fish & Bakery,Meat/Fish & Bakery Supervisor,Supervisor,Part-time,32955.14,Houston,29.7604,-95.3698,STR034,EMP006342,David Gutierrez,Manager,True,1735,56,3-5,35-44
EMP005866,Marilyn Page DVM,36,Some College,2019-01-14,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,26426.94,Fort Worth,32.7555,-97.3308,STR110,EMP006232,Anna Love,Senior Manager,True,2178,71,5+,35-44
EMP005867,Diana Mullins,22,High School,2020-10-16,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,29322.19,Portland,45.5152,-122.6784,STR125,EMP005849,Scott Lin,Manager,True,1537,50,3-5,<25
EMP005868,Brittany Ballard,27,High School,2018-05-11,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,24330.19,San Jose,37.3382,-121.8863,STR012,EMP006342,David Gutierrez,Manager,True,2426,79,5+,25-34
EMP005869,Matthew Freeman,26,High School,2020-05-23,,Meat/Fish & Bakery,Food Prep Worker,Entry,Contractor,33144.56,Chicago,41.8781,-87.6298,STR002,EMP006232,Anna Love,Senior Manager,True,1683,55,3-5,25-34
EMP005870,Amy Baker,21,High School,2021-01-17,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,27884.31,Detroit,42.3314,-83.0458,STR004,EMP005849,Scott Lin,Manager,True,1444,47,3-5,<25
EMP005871,Elizabeth Skinner MD,27,High School,2018-11-18,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,38161.45,San Jose,37.3382,-121.8863,STR005,EMP006342,David Gutierrez,Manager,True,2235,73,5+,25-34
EMP005872,Riley Davenport,42,Master's,2015-03-27,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,24367.2,Chicago,41.8781,-87.6298,STR114,EMP006232,Anna Love,Senior Manager,True,3567,117,5+,35-44
EMP005873,Carla Briggs,27,Bachelor's,2021-12-20,,Meat/Fish & Bakery,Butcher,Associate,Full-time,35536.37,Detroit,42.3314,-83.0458,STR041,EMP005849,Scott Lin,Manager,True,1107,36,3-5,25-34
EMP005874,Diana Myers,39,Master's,2015-07-11,,Meat/Fish & Bakery,Butcher,Associate,Part-time,22775.57,San Jose,37.3382,-121.8863,STR040,EMP006342,David Gutierrez,Manager,True,3461,113,5+,35-44
EMP005875,Paul Blair,37,Bachelor's,2019-09-24,,Meat/Fish & Bakery,Butcher,Associate,Full-time,32987.53,Memphis,35.1495,-90.049,STR047,EMP006232,Anna Love,Senior Manager,True,1925,63,5+,35-44
EMP005876,Olivia Gonzalez,39,Some College,2018-06-08,,Meat/Fish & Bakery,Butcher,Associate,Full-time,31099.61,Charlotte,35.2271,-80.8431,STR064,EMP005849,Scott Lin,Manager,True,2398,78,5+,35-44
EMP005877,Xavier Hanson,43,Bachelor's,2021-01-24,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,30670.12,San Antonio,29.4241,-98.4936,STR074,EMP006342,David Gutierrez,Manager,True,1437,47,3-5,35-44
EMP005878,Chad Taylor,34,Bachelor's,2019-03-25,,Meat/Fish & Bakery,Butcher,Associate,Part-time,21618.73,Jacksonville,30.3322,-81.6557,STR053,EMP006232,Anna Love,Senior Manager,True,2108,69,5+,25-34
EMP005879,William Lewis,24,Some College,2021-02-13,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,26480.85,Seattle,47.6062,-122.3321,STR058,EMP005849,Scott Lin,Manager,True,1417,46,3-5,<25
EMP005880,Crystal Robinson,38,High School,2017-04-26,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,26879,Denver,39.7392,-104.9903,STR107,EMP006342,David Gutierrez,Manager,True,2806,92,5+,35-44
EMP005881,John Jones,21,High School,2021-10-19,,Meat/Fish & Bakery,Butcher,Associate,Full-time,30451.08,Philadelphia,39.9526,-75.1652,STR010,EMP006232,Anna Love,Senior Manager,True,1169,38,3-5,<25
EMP005882,Meagan Patterson,36,High School,2016-07-15,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,28268.03,Houston,29.7604,-95.3698,STR106,EMP005849,Scott Lin,Manager,True,3091,101,5+,35-44
EMP005883,Timothy Smith,37,High School,2018-06-18,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,40381.14,Dallas,32.7767,-96.797,STR124,EMP006342,David Gutierrez,Manager,True,2388,78,5+,35-44
EMP005884,Brenda Mendoza,25,Some College,2017-12-27,,Meat/Fish & Bakery,Butcher,Associate,Full-time,39947.74,Austin,30.2672,-97.7431,STR065,EMP006232,Anna Love,Senior Manager,True,2561,84,5+,25-34
EMP005885,Nicole Edwards,28,Bachelor's,2021-02-09,2021-12-16,Meat/Fish & Bakery,Butcher,Associate,Full-time,33762.2,San Jose,37.3382,-121.8863,STR029,EMP005849,Scott Lin,Manager,False,310,10,6-12,25-34
EMP005886,Amy Ramirez,33,Bachelor's,2019-10-01,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,26858.86,San Jose,37.3382,-121.8863,STR083,EMP006342,David Gutierrez,Manager,True,1918,62,5+,25-34
EMP005887,Anthony David,39,High School,2014-04-07,,Meat/Fish & Bakery,Food Prep Worker,Entry,Contractor,30424.37,San Jose,37.3382,-121.8863,STR071,EMP006232,Anna Love,Senior Manager,True,3921,128,5+,35-44
EMP005888,David Perkins,26,Some College,2021-05-13,,Meat/Fish & Bakery,Butcher,Associate,Part-time,23400.64,Austin,30.2672,-97.7431,STR002,EMP005849,Scott Lin,Manager,True,1328,43,3-5,25-34
EMP005889,Rose Jackson,25,Master's,2021-09-05,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,30008.18,Dallas,32.7767,-96.797,STR022,EMP006342,David Gutierrez,Manager,True,1213,39,3-5,25-34
EMP005890,Devin Hardin,22,Bachelor's,2021-04-20,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,26511.3,Baltimore,39.2904,-76.6122,STR023,EMP006232,Anna Love,Senior Manager,True,1351,44,3-5,<25
EMP005891,Amber Fernandez,29,Bachelor's,2018-07-15,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,45780.49,Austin,30.2672,-97.7431,STR147,EMP005849,Scott Lin,Manager,True,2361,77,5+,25-34
EMP005892,Travis Marsh,29,Some College,2020-05-14,2023-08-19,Meat/Fish & Bakery,Butcher,Associate,Part-time,21020.9,Columbus,39.9612,-82.9988,STR091,EMP006342,David Gutierrez,Manager,False,1192,39,3-5,25-34
EMP005893,Rebecca Lowery,22,Bachelor's,2020-12-21,2021-04-17,Meat/Fish & Bakery,Butcher,Associate,Full-time,33908.4,Nashville,36.1627,-86.7816,STR088,EMP006232,Anna Love,Senior Manager,False,117,3,<6,<25
EMP005894,Jesse Martin,21,PhD,2021-09-25,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23923.16,Philadelphia,39.9526,-75.1652,STR032,EMP005849,Scott Lin,Manager,True,1193,39,3-5,<25
EMP005895,Robert Carter,50,Bachelor's,2017-12-10,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,26639.36,New York,40.7128,-74.006,STR105,EMP006342,David Gutierrez,Manager,True,2578,84,5+,45-54
EMP005896,Amy Olsen,25,Bachelor's,2019-11-12,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,38687.28,Austin,30.2672,-97.7431,STR050,EMP006232,Anna Love,Senior Manager,True,1876,61,5+,25-34
EMP005897,Sydney Green,39,Bachelor's,2020-01-27,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,31148.42,Portland,45.5152,-122.6784,STR127,EMP005849,Scott Lin,Manager,True,1800,59,3-5,35-44
EMP005898,Julia Parsons,44,Bachelor's,2017-12-14,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,25354.07,Houston,29.7604,-95.3698,STR134,EMP006342,David Gutierrez,Manager,True,2574,84,5+,35-44
EMP005899,Thomas May,28,High School,2019-02-14,2024-01-25,Meat/Fish & Bakery,Butcher,Associate,Full-time,39427.17,Philadelphia,39.9526,-75.1652,STR147,EMP006232,Anna Love,Senior Manager,False,1806,59,3-5,25-34
EMP005900,Erica Green,31,High School,2015-11-12,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,16398.33,San Diego,32.7157,-117.1611,STR134,EMP005849,Scott Lin,Manager,True,3337,109,5+,25-34
EMP005901,Richard Burke,28,Master's,2019-05-17,2024-10-26,Meat/Fish & Bakery,Butcher,Associate,Part-time,21347.12,Dallas,32.7767,-96.797,STR074,EMP006342,David Gutierrez,Manager,False,1989,65,5+,25-34
